208|五岳独尊功|0|内功|3|秘传|4294967295|江湖|0.0|0.0|0-0|内功潜力+1, 内功+1, 力道+1|3|生命上限+120, 内力上限+80, 内功+12, 力道+12, 外伤+0||真气喷||||0||泰山高手留下的内家心法，其内力奔流之势雄浑磅礴，有如泰山压顶，能敌百人|
209|乾元功|0|内功|3|秘传|4294967295|江湖|0.0|0.0|0-0|智力潜力+1, 内功+1, 意志+1|3|生命上限+100, 内力上限+120, 内功+12, 意志+12, 回血+0||真气喷||||0||此心法暗合天道，旨在颐养神智，功成后如高僧入定，泰山崩于前亦面不改色|
210|潮起月盈功|0|内功|3|秘传|4294967295|江湖|0.0|0.0|0-0|内功潜力+1, 内功+1, 经脉+1|3|生命上限+40, 内力上限+240, 内功+12, 经脉+12, 回内+0||真气喷||||0||潮起潮落，月盈月亏，据说此功法有异曲同工之妙，在吐纳呼吸之间，积蓄澎湃之内力|
211|太上十三经|0|内功|3|秘传|4294967295|江湖|0.0|0.0|0-0|内功潜力+1, 内功+1, 智力+1|3|生命上限+60, 内力上限+200, 内功+12, 智力+12, 吸内+0||真气喷||||0||蕴含道家修真法门的内功典籍，讲求清静无为，归根复命，资质凡俗者颇难参悟|
212|水上漂|1|轻功|3|秘传|4294967295|江湖|0.0|0.0|0-3|轻功潜力+1, 轻功+1, 灵巧+1|3|轻功+12, 灵巧+12, 轻灵+0||紫圈||||0||借助踩踏之力，在水面漂行之轻功，初时需要借助木板训练，功成后可奔行数丈而不沉|
213|七步追魂|1|轻功|3|秘传|4294967295|江湖|0.0|0.0|0-3|意志潜力+1, 轻功+1, 智力+1|3|轻功+12, 力道+3, 智力+9, 神行+0||紫圈||||0||此七招步法，步步皆兵行险要，出人意料，有追魂夺命之能|
214|八步赶蝉|1|轻功|3|秘传|4294967295|江湖|0.0|0.0|0-3|轻功潜力+1, 轻功+1, 力道+1|3|轻功+15, 力道+6, 体质+3, 速度+0||紫圈||||0||极快之轻功，相传功成者在八步之内赶上飞蝉，如同探囊取物|
215|踏空行|1|轻功|3|秘传|4294967295|江湖|0.0|0.0|0-3|轻功潜力+1, 轻功+1, 意志+1|3|轻功+9, 灵巧+9, 意志+6, 急速+0||紫圈||||0||驱动全身劲道腾跃空中，滑翔落地时双腿自然摆动，宛若踏空而行|
216|飒沓流星步|1|轻功|3|秘传|4294967295|江湖|0.0|0.0|0-3|灵巧潜力+1, 轻功+1, 体质+1|3|轻功+12, 灵巧+6, 体质+6, 飘逸+0||紫圈||||0||此步法讲求绵绵不绝之快速平移，使用者如纷繁流星划空，令敌人眼花缭乱|
217|虎鹤双形|2|绝技|3|秘传|4294967295|江湖|0.0|0.0|0-0|绝技潜力+1, 绝技+1, 力道+1|3|绝技+8, 力道+8, 灵巧+8, 压制+0, 反击+0||护盾||||0||此绝技身形兼具虎之刚劲威猛与鹤之柔韧灵速，可谓刚柔并济，攻守兼备|
218|真元护体|2|绝技|3|秘传|4294967295|江湖|0.0|0.0|0-0|体质潜力+1, 绝技+1, 经脉+1|3|绝技+6, 体质+8, 经脉+10, 护体真气+0||护盾||||0||将内息灌注周身经脉，用以抵挡攻击的防御法门，需有深厚内力根基方能发挥功效|
219|五方揭谛功|2|绝技|3|秘传|4294967295|江湖|0.0|0.0|0-0|绝技潜力+1, 绝技+1, 意志+1|3|绝技+12, 智力+3, 意志+9, 慧眼+0, 鹰眼+0||护盾||||0||源于佛门的心神修炼之法，讲求临危不乱，神识铁铸，有如五方揭谛加持一般|
220|熊形虎相|2|绝技|3|秘传|4294967295|江湖|0.0|0.0|0-0|绝技潜力+1, 绝技+1, 体质+1|3|绝技+12, 意志+3, 体质+9, 卸力+0||护盾||||0||健体强身之苦修功法，相传修习者日啖牛肉数斤而不觉饱，持之日久可得熊虎之相|
221|雷霆万钧|2|绝技|3|秘传|4294967295|江湖|0.0|0.0|0-0|力道潜力+1, 绝技+1, 灵巧+1|3|绝技+9, 力道+6, 灵巧+9, 雷电+0||护盾||||0||极大加快出手速度的发力技巧，招法快如闪电，兼具万钧之势，常人难挡|
222|飞凤手|3|拳掌|3|秘传|4294967295|江湖|19.0|17.0|0-0|拳掌潜力+1, 拳掌+1, 力道+1|3||连击+6%, 内劲+6%|血龙卷|12.0,0.0,10.0,0.0,0.0,0.0|8.0,0.0,5.0,0.0,0.0,0.0|拳|0|力道2,拳掌3,内力0.2|双手上下翻转，如同龙飞凤舞，颇为好看，其实暗含巨大力道，不能掉以轻心|1-2
223|缠丝擒拿手|3|拳掌|3|秘传|4294967295|江湖|18.0|15.0|1-2|经脉潜力+1, 拳掌+1, 经脉+1|3||手臂点穴+6%, 迟缓+6%|清风, 网旋|0.0,10.0,0.0,0.0,8.0,0.0|0.0,8.0,0.0,0.0,10.0,0.0|拳|0|经脉2,拳掌3,内力0.2|此手法如同蜘蛛缠丝一般，轻巧柔弱，层层叠叠，待到敌人发觉，已被其中内劲所制，再难反抗|
224|百花错拳|3|拳掌|3|秘传|4294967295|江湖|20.0|19.0|0-0|拳掌潜力+1, 拳掌+1, 意志+1|3||乱神+5%, 昏沉+5%|蝴蝶斩, 红花|0.0,12.0,0.0,10.0,0.0,0.0|0.0,6.0,0.0,6.0,0.0,0.0|拳|0|意志2,拳掌3,内力0.2|融合百家拳法而成，招式似是而非，真假莫辨，旁人看来错漏百出，但实则招招出其不意|1-3
225|劈金碎玉掌|3|拳掌|3|秘传|4294967295|江湖|22.0|20.0|0-0|力道潜力+1, 拳掌+1, 体质+1|3||外伤+5%, 眩晕+5%|地爆|0.0,0.0,14.0,9.0,0.0,0.0|0.0,0.0,6.0,4.0,0.0,0.0|拳|0|体质2,拳掌2,内力0.4|以硬功见长的刚猛掌法，每掌击出皆隐隐有金玉破空之声，砖石着之即碎，钢铁亦能击打弯折，足见其威力不凡|1-2
226|分筋错骨手|3|拳掌|3|秘传|4294967295|江湖|21.0|18.0|1-1|拳掌潜力+1, 拳掌+1, 灵巧+1|3||伤筋+5%, 断骨+5%|十字爪|0.0,0.0,0.0,0.0,12.0,10.0|0.0,0.0,0.0,0.0,6.0,6.0|拳|0|灵巧2,拳掌3,内力0.2|主攻关节部位的阴毒擒拿手法，招法灵活诡谲，敌人一旦着手，难免伤筋错骨，无力再战|
227|追魂夺命剑|4|剑法|3|秘传|4294967295|江湖|21.0|17.0|0-0|剑法潜力+1, 剑法+1, 力道+1|3||连击+12%|圆斩血|12.0,14.0,0.0,0.0,0.0,0.0|4.0,4.0,0.0,0.0,0.0,0.0|剑|0|力道2,灵巧3,剑法2|以连续追击而闻名之剑术，一剑比一剑更快，更险，敌人刚挡下一剑，往往数剑又至|1-5
228|子午十二剑|4|剑法|3|秘传|4294967295|江湖|18.0|16.0|1-3|灵巧潜力+1, 剑法+1, 智力+1|3||弱点+6%, 醒脑+6%|圆斩电, 八卦光|0.0,0.0,0.0,0.0,10.0,10.0|0.0,0.0,0.0,0.0,8.0,8.0|剑|0|智力2,剑法3,内力0.2|所为子午，一阴一阳，一北一南，剑招蕴含天干地支，时辰方位之理，聪慧过人者方能参悟|
229|点苍遗剑|4|剑法|3|秘传|4294967295|江湖|22.0|19.0|0-0|经脉潜力+1, 剑法+1, 体质+1|3||断腕+5%, 伤害+5%|墨圈|0.0,0.0,11.0,10.0,0.0,0.0|0.0,0.0,5.0,6.0,0.0,0.0|剑|0|体质2,剑法2,内力0.3|古门派点苍遗留之剑谱，大巧不工，重剑无锋，招式之中颇有古朴归真之意|1-3
230|无影乱剑|4|剑法|3|秘传|4294967295|江湖|20.0|18.0|0-0|剑法潜力+1, 剑法+1, 经脉+1|3||连绵+5%, 目盲+5%|极速剑影, 羽毛|10.0,0.0,0.0,0.0,10.0,0.0|8.0,0.0,0.0,0.0,4.0,0.0|剑|0|经脉2,剑法3,内力0.2|以内劲灌注剑刃，使之高速颤动化为残影，配合此套剑招使出，令人眼花缭乱，难辨虚实|1-4
231|越女剑法|4|剑法|3|秘传|4294967295|江湖|19.0|18.0|1-2|剑法潜力+1, 剑法+1, 灵巧+1|3||轻灵+5%, 迟缓+5%|劈砍_黑白多重大|0.0,0.0,0.0,12.0,0.0,8.0|0.0,0.0,0.0,8.0,0.0,6.0|剑|0|灵巧2,剑法3,内力0.2|战国女子传于越王之古剑法，本用于上阵杀敌，后经高人改编更为轻灵翔动，于锋锐中另藏变化|
232|两仪刀法|5|刀法|3|秘传|4294967295|江湖|21.0|18.0|1-3|刀法潜力+1, 刀法+1, 智力+1|3||阻滞+5%, 杀机+5%|墨卷, 八卦升|0.0,0.0,0.0,0.0,12.0,9.0|0.0,0.0,0.0,0.0,7.0,6.0|刀|0|智力2,刀法3,内力0.2|从四象八卦中演化而出的刀法，其中变化八八六十四式，纷繁复杂，连舞三天三夜亦不能穷尽|0-1
233|羽衣刀法|5|刀法|3|秘传|4294967295|江湖|19.0|17.0|1-2|力道潜力+1, 刀法+1, 灵巧+1|3||昏沉+5%, 目盲+5%|羽散, 三连剑影小|0.0,0.0,8.0,8.0,0.0,0.0|0.0,0.0,10.0,9.0,0.0,0.0|刀|0|灵巧2,刀法3,内力0.2|轻快迅捷之刀法，施展时闪烁刀光覆盖周身，犹如身披羽衣，寻常拳脚不能近之|
234|空空玄玄刀|5|刀法|3|秘传|4294967295|江湖|18.0|16.0|0-0|刀法潜力+1, 刀法+1, 体质+1|3||迟缓+5%, 笨拙+5%|墨烟, 墨旋|10.0,0.0,0.0,0.0,12.0,0.0|6.0,0.0,0.0,0.0,6.0,0.0|刀|0|意志2,刀法3,内力0.2|相传乃是一无名老道所传，以虚招为主，刀意空玄飘幻，令人如坠云里雾里，无从捉摸|1-3
235|东瀛刀术|5|刀法|3|秘传|4294967295|江湖|16.0|19.0|0-0|体质潜力+1, 刀法+1, 意志+1|3||穿甲+5%, 暴击+5%|三连剑影中|0.0,14.0,0.0,6.0,0.0,0.0|0.0,6.0,0.0,8.0,0.0,0.0|刀|0|力道3,体质3,刀法1|东瀛武士之刀法，招法看似简单，实则强调对人体力道之极致运用，无需内力修为便能发挥威力|2-2
236|升天斩|5|刀法|3|秘传|4294967295|江湖|22.0|20.0|0-0|刀法潜力+1, 刀法+1, 力道+1|3||死战+5%, 失衡+5%|升龙斩|16.0,0.0,6.0,0.0,0.0,0.0|8.0,0.0,4.0,0.0,0.0,0.0|刀|0|力道3,刀法2,内力0.2|猛将所传，刀势自下而上攻击骑兵之招数，据说由臂力惊人者使用，能挑飞战马|1-3
237|阴符枪谱|6|长兵|3|秘传|4294967295|江湖|18.0|17.0|0-0|长兵潜力+1, 长兵+1, 智力+1|3||裂膝+6%, 腿足点穴+6%|多重暗影|0.0,0.0,0.0,8.0,0.0,15.0|0.0,0.0,0.0,8.0,0.0,4.0|长兵|0|智力2,长兵3,内力0.2|静为阴，动为符，此枪法动静结合，兵行诡道，专攻下三路，敌人稍有不慎便非残既伤|2-5
238|灵蛇杖法|6|长兵|3|秘传|4294967295|江湖|20.0|18.0|0-0|意志潜力+1, 长兵+1, 经脉+1|3||腰腹点穴+5%, 虚弱+5%|蛇头|0.0,9.0,0.0,12.0,0.0,0.0|0.0,5.0,0.0,8.0,0.0,0.0|长兵|0|经脉2,长兵3,内力0.2|杖本刚硬，以纯阴内力灌注后竟生出几分韧性，由此使出如灵蛇般柔转迅敏，专攻心腹薄弱之处|2-4
239|燎原百击枪|6|长兵|3|秘传|4294967295|江湖|22.0|20.0|0-0|体质潜力+1, 长兵+1, 力道+1|3||外伤+6%, 击退+200%|乱斩火|0.0,0.0,16.0,0.0,6.0,0.0|0.0,0.0,8.0,0.0,4.0,0.0|长兵|0|力道3,体质2,长兵2|猛将应对盾牌之法，如烈火燎原，狂猛高速不断刺击，再严密之防御也难掩其锋芒|1-3
240|焚天棍影|6|长兵|3|秘传|4294967295|江湖|21.0|16.0|1-2|长兵潜力+1, 长兵+1, 意志+1|3||压制+5%, 重碾+5%|火圈|16.0,0.0,8.0,0.0,0.0,0.0|4.0,0.0,6.0,0.0,0.0,0.0|长兵|0|意志2,长兵3,内力0.2|此棍法以攻代守，全力狂舞之时，棍影遮天蔽日，旨在以舍身之势压倒敌人的战意|
241|百鸟朝凤枪|6|长兵|3|秘传|4294967295|江湖|19.0|19.0|0-0|长兵潜力+1, 长兵+1, 体质+1|3||伤害+5%, 命中+5%|血龙卷, 羽散|9.0,12.0,0.0,0.0,0.0,0.0|5.0,8.0,0.0,0.0,0.0,0.0|长兵|0|体质3,长兵3,内力0.1|据说是三国名将所传招式，枪势大开大合，威武沉稳，招法华丽又不失实用性，颇具王者气象|2-3
242|毗卢鞭法|7|奇门|3|秘传|4294967295|江湖|22.0|17.0|1-4|意志潜力+1, 奇门+1, 经脉+1|3||流血+6%, 疲劳+6%|佛升, 火龙卷|0.0,11.0,10.0,0.0,0.0,0.0|0.0,7.0,6.0,0.0,0.0,0.0|鞭|0|经脉2,奇门2,内力0.3|本用于惩罚犯戒僧众的佛门鞭式，也可做苦修之法，对使用者的内力修为要求较高|0-1
243|子午鸳鸯钺|7|奇门|3|秘传|4294967295|江湖|19.0|18.0|1-2|智力潜力+1, 奇门+1, 灵巧+1|3||不屈+5%, 手臂点穴+5%|蝴蝶斩|0.0,0.0,0.0,0.0,9.0,9.0|0.0,0.0,0.0,0.0,8.0,8.0|轮|0|灵巧2,奇门3,内力0.2|擅长招架攻击的成对奇门兵刃，出手时开合交织，难舍难分，恰似一对鸳鸯|
244|判官笔法|7|奇门|3|秘传|4294967295|江湖|18.0|16.0|1-3|奇门潜力+1, 奇门+1, 智力+1|3||心胸点穴+8%, 腰腹点穴+4%|墨圈|0.0,0.0,10.0,10.0,0.0,0.0|0.0,0.0,7.0,7.0,0.0,0.0|笔|0|智力2,奇门3,内力0.2|书法名家所创，或挥或洒，或点或按，走脉打穴之间颇现笔力，悟性不足者难得其神髓|
245|月牙弯钩|7|奇门|3|秘传|4294967295|江湖|20.0|17.0|2-4|奇门潜力+1, 奇门+1, 意志+1|3||拉近+300%, 腿足点穴+6%|弯月|10.0,0.0,0.0,0.0,14.0,0.0|6.0,0.0,0.0,0.0,4.0,0.0|对刺|0|意志2,奇门3,内力0.2|如同一轮弯月的细长铁钩，一旦被其钩中便再难脱身，乃是苗疆抓捕恶徒之奇门兵刃|
246|开天辟地斧|7|奇门|3|秘传|4294967295|江湖|21.0|19.0|1-3|奇门潜力+1, 奇门+1, 体质+1|3||活血+5%, 外伤+5%|地震波|12.0,0.0,0.0,0.0,0.0,12.0|5.0,0.0,0.0,0.0,0.0,5.0|刀|0|体质2,奇门3,内力0.2|以巨斧迎头重劈的奇门招式，伴以怒吼之声増其声威，如盘古开天地般势不可挡|0-1
247|雷公钻|8|射术|3|秘传|4294967295|江湖|22.0|19.0|0-0|射术潜力+1, 射术+1, 力道+1|3||破甲+5%, 雷电+5%|穿刺_风电, 闪电|0.0,6.0,16.0,0.0,0.0,0.0|0.0,2.0,2.0,0.0,0.0,0.0||0|力道2,射术3,内力0.2|带有螺旋形锋利棱角的铁钻，用铁锤击打射出，力道惊人，在中距离上可以贯穿甲胄，重伤敌人|1-3
248|子母如意珠|8|射术|3|秘传|4294967295|江湖|18.0|15.0|2-5|射术潜力+1, 射术+1, 智力+1|3||腿足点穴+8%, 头颈点穴+4%|爆炸星|12.0,0.0,10.0,0.0,0.0,0.0|4.0,0.0,4.0,0.0,0.0,0.0||0|智力2,射术3,内力0.2|看似平平无奇的铁珠，实则内藏数个更小的铁珠，手法高超者掷出，能同时打击多个穴位|0-1
249|腐骨针|8|射术|3|秘传|4294967295|江湖|19.0|16.0|3-6|灵巧潜力+1, 射术+1, 经脉+1|3||毒素+6%, 腰腹点穴+4%|喷毒|0.0,14.0,0.0,10.0,0.0,0.0|0.0,2.0,0.0,4.0,0.0,0.0||0|经脉2,射术3,内力0.2|涂有腐骨剧毒的钢针，威力较弱，主要以其猛烈毒性伤人|
250|赤链蛇锥|8|射术|3|秘传|4294967295|江湖|20.0|18.0|2-5|射术潜力+1, 射术+1, 灵巧+1|3||毒素+4%, 凝血+6%|蛇头|0.0,0.0,0.0,8.0,0.0,16.0|0.0,0.0,0.0,2.0,0.0,2.0||0|灵巧2,射术3,内力0.2|小巧的蛇形锥刺，便于携带隐藏，使用起来防不胜防，威力不俗且带有些微毒性|
251|阴冥砂|8|射术|3|秘传|4294967295|江湖|17.0|10.0|0-0|智力潜力+1, 射术+1, 意志+1|3||毒素+10%, 虚弱+5%|毒雾|18.0,0.0,0.0,0.0,6.0,0.0|4.0,0.0,0.0,0.0,2.0,0.0||0|意志2,射术3,内力0.2|阴险剧毒之暗器，中此砂者痛苦万分，如坠黄泉九幽，求生不得，求死不能|1-3
252|六言真经|0|内功|4|顶极|4294967295|江湖|0.0|0.0|0-0|内功潜力+2, 内功+1, 智力+1|4|生命上限+150, 内力上限+100, 内功+10, 智力+10, 意志+10, 无敌+0, 回血+0||真气喷||||0||极为高深的佛门心法，其言甚简却涵摄诸多法门之精义，对于修行者心智神识均大有裨益|
253|先天功|0|内功|4|顶极|4294967295|江湖|0.0|0.0|0-0|内功潜力+1, 力道潜力+1, 经脉潜力+1|3|生命上限+100, 内力上限+200, 内功+10, 力道+10, 经脉+10, 护体真气+0, 恢复+0||真气喷||||0||道家修真之法，可激发人体及经脉之潜能，据说修炼此功法至巅峰，便能逼近凡人武学之极限|
254|元神出窍功|0|内功|4|顶极|4294967295|江湖|0.0|0.0|0-0|内功潜力+1, 灵巧潜力+1, 内功+1, 经脉+1|4|生命上限+50, 内力上限+300, 内功+12, 经脉+12, 灵巧+6, 内伤+0, 回内+0||真气喷||||0||将内息脱离体外建立循环的高超功法，修行者自觉物我两忘，天人合一之时，方为大成|
255|如影随形|1|轻功|4|顶极|4294967295|江湖|0.0|0.0|0-4|轻功潜力+2, 轻功+1, 灵巧+1|4|轻功+15, 灵巧+15, 暴击+0, 急速+0||紫圈||||0||顶尖杀手所使步法，有如鬼魅，无踪无影，无声无息，待敌人发觉之时，往往已陷入死境|
256|攀云乘龙|1|轻功|4|顶极|4294967295|江湖|0.0|0.0|0-4|轻功潜力+1, 力道潜力+1, 轻功+1, 意志+1|4|轻功+12, 力道+9, 体质+9, 鹰眼+0, 移距+1||紫圈||||0||纵跃能力超绝之轻功，手伸足蹬间，如攀爬阶梯直至云上，常人见之只道是仙人乘龙，无不称奇|
257|嫦娥奔月|1|轻功|4|顶极|4294967295|江湖|0.0|0.0|0-4|轻功潜力+1, 意志潜力+1, 轻功+1, 灵巧+1|4|轻功+10, 灵巧+10, 意志+10, 速度+0||紫圈||||0||一门滞空飘行之身法，修习者可借由微风之力扶摇而上，常人视之，真如直奔月宫而去一般|
258|刀枪不入法|2|绝技|4|顶极|4294967295|江湖|0.0|0.0|0-0|绝技潜力+1, 体质潜力+1, 绝技+1, 体质+1|4|绝技+15, 体质+15, 护甲+6||护盾||||0||刀枪不入乃硬功之祖，需日夜苦练配合秘药外敷内服，待大功告成，刀砍枪戳之，亦只能留下几道白印而已|
259|蛤蟆奇功|2|绝技|4|顶极|4294967295|江湖|0.0|0.0|0-0|绝技潜力+1, 智力潜力+1, 意志潜力+1|3|绝技+10, 力道+10, 意志+10, 杀机+0, 铜皮+0||护盾||||0||如蛤蟆一般蹲伏于地，姿势颇为不雅，实则是以静制动，蓄势待发之高深法门，一经发动，则排山倒海势不可挡|
260|梦斩真龙|2|绝技|4|顶极|4294967295|江湖|0.0|0.0|0-0|绝技潜力+2, 绝技+1, 智力+1|4|绝技+12, 灵巧+6, 智力+12, 鹰眼+0, 破招+0||护盾||||0||出手运劲之姿似醉似醒，如梦如幻，招招皆出人意料，又在情理之中，只有智慧超绝者方能掌握的绝技法门|
261|泫然指法|3|拳掌|4|顶极|4294967295|江湖|25.0|20.0|0-0|拳掌潜力+1, 经脉潜力+1, 拳掌+2|4||冰寒+6%, 内伤+6%|冰龙卷|0.0,12.0,0.0,11.0,0.0,0.0|0.0,7.0,0.0,7.0,0.0,0.0|拳|0|拳掌4,内力0.4|此指法精妙非凡，饱含悲苦之意，内息运行低沉婉转，如怨如慕，如泣如诉，被命中之人血脉亦为之阻滞|1-4
262|大风云手|3|拳掌|4|顶极|4294967295|江湖|27.0|22.0|0-0|拳掌潜力+2, 拳掌+1, 力道+1|4||压制+6%, 连击+6%|旋风斩|10.0,0.0,14.0,0.0,0.0,0.0|4.0,0.0,8.0,0.0,0.0,0.0|拳|0|力道3,拳掌3,内力0.2|这套掌法行云流水，大开大合，掌风威力尤为惊人，常常一掌便能扫倒大片敌人，有如风卷残云|1-3
263|龙爪十缠|3|拳掌|4|顶极|4294967295|江湖|23.0|21.0|1-2|拳掌潜力+1, 力道潜力+1, 拳掌+1, 经脉+1|4||截脉+6%, 内劲+6%|腾龙|0.0,0.0,0.0,0.0,15.0,8.0|0.0,0.0,0.0,0.0,10.0,4.0|拳|0|经脉3,拳掌3,内力0.2|五指弯曲宛若龙爪，爪势缠着敌人手臂逆经脉而上，甫一接触便挣脱不得，寻常高手大多撑到第五缠便败下阵来|0-1
264|无名剑法|4|剑法|4|顶极|4294967295|江湖|27.0|22.0|1-3|剑法潜力+1, 灵巧潜力+1, 剑法+2|4||虚弱+6%, 破招+6%|墨斩|0.0,0.0,0.0,12.0,0.0,11.0|0.0,0.0,0.0,8.0,0.0,6.0|剑|0|灵巧1,智力1,剑法5,内力0.2|大巧不工，大道无名，此剑法仅有图谱却无固定招式，讲求随机应变，自然妙悟，对使用者剑法造诣要求极高|
265|天意剑诀|4|剑法|4|顶极|4294967295|江湖|26.0|21.0|0-0|剑法潜力+2, 剑法+1, 经脉+1|4||内劲+6%, 截脉+6%|喷墨|14.0,0.0,10.0,0.0,0.0,0.0|7.0,0.0,6.0,0.0,0.0,0.0|剑|0|经脉3,剑法3,内力0.3|此剑法应和天意，实则暗含经脉运转之法。施展时催动全身内息随剑招奔流而出，便能克敌机先，伤敌无形|1-5
266|太白剑意|4|剑法|4|顶极|4294967295|江湖|24.0|20.0|1-4|剑法潜力+1, 经脉潜力+1, 剑法+1, 灵巧+1|4||失衡+6%, 伤筋+6%|墨圆斩|0.0,11.0,0.0,0.0,11.0,0.0|0.0,8.0,0.0,0.0,8.0,0.0|剑|0|灵巧3,剑法4,内力0.1|传说乃李太白所创，其精要在于剑意而非招式。得其神髓者剑势变化雄奇，奔逸绝伦，颇得太白诗歌之神韵|0-1
267|万壑刀法|5|刀法|4|顶极|4294967295|江湖|28.0|22.0|1-2|刀法潜力+2, 刀法+1, 体质+1|4||凝血+6%, 重碾+6%|碎地|8.0,0.0,0.0,0.0,0.0,17.0|5.0,0.0,0.0,0.0,0.0,7.0|刀|0|体质3,刀法3,内力0.2|极尽霸道之刀法，每一刀均有劈石裂地之能，故激战过后，常在地面留下千沟万壑，其威势可见一斑|0-1
268|雾隐云龙刀|5|刀法|4|顶极|4294967295|江湖|22.0|19.0|0-0|刀法潜力+1, 体质潜力+1, 刀法+1, 力道+1|4||目盲+6%, 杀机+6%|真气, 腾龙|0.0,10.0,0.0,10.0,0.0,0.0|0.0,9.0,0.0,8.0,0.0,0.0|刀|0|力道3,灵巧2,刀法2,内力0.1|此刀法善以大量虚招掩盖锋芒，静待时机。一旦察觉破绽，则如飞龙探云，潜蛟出海，毙敌于瞬息之间|1-3
269|战八方藏刀式|5|刀法|4|顶极|4294967295|江湖|25.0|22.0|1-2|刀法潜力+1, 力道潜力+1, 刀法+2|4||蓄力+6%, 不屈+6%|墨染, 升龙斩|0.0,0.0,11.0,0.0,12.0,0.0|0.0,0.0,7.0,0.0,7.0,0.0|刀|0|刀法5,内力0.3|将刀停于腋下身后藏起，看似谦恭礼让，实则周身皆在刀意笼罩之中，甫一出手，四面八方之敌非死即伤|
270|披风七杀戟|6|长兵|4|顶极|4294967295|江湖|27.0|23.0|2-3|长兵潜力+1, 意志潜力+1, 长兵+1, 体质+1|4||外伤+6%, 死战+6%|血十字, 血爪卷|0.0,0.0,0.0,12.0,12.0,0.0|0.0,0.0,0.0,6.0,6.0,0.0|长兵|0|体质3,长兵3,内力0.2|相传乃吕奉先所使之戟法，霸道无比，杀气外露，劲风过处，无不披靡|0-1
271|傲世奇枪|6|长兵|4|顶极|4294967295|江湖|25.0|21.0|0-0|长兵潜力+1, 体质潜力+1, 长兵+2|4||鹰眼+6%, 笨拙+6%|劈砍_红多重|0.0,18.0,0.0,0.0,0.0,8.0|0.0,4.0,0.0,0.0,0.0,7.0|长兵|0|力道1,长兵5,内力0.1|兵行险锋，枪出奇招，此枪法招招角度诡谲，出奇制胜，传说熟习之人，必能建功立业，傲视群雄|2-5
272|当头棒喝|6|长兵|4|顶极|4294967295|江湖|26.0|20.0|0-0|长兵潜力+2, 长兵+1, 意志+1|4||眩晕+6%, 乱神+6%|音波, 狮吼|20.0,0.0,4.0,0.0,0.0,0.0|7.0,0.0,6.0,0.0,0.0,0.0|长兵|0|意志3,长兵2,内力0.3|返璞归真之棍招，此当头一棒，颇含禅机，对敌之人稍有不慎，便被震慑心神，动弹不得|2-5
273|银索金玲|7|奇门|4|顶极|4294967295|江湖|22.0|18.0|2-2|奇门潜力+2, 奇门+1, 智力+1|4||迟缓+8%, 腿足点穴+8%|多重锁链|0.0,0.0,10.0,0.0,14.0,0.0|0.0,0.0,5.0,0.0,8.0,0.0|鞭|0|智力3,奇门3,内力0.2|极为罕见之兵刃，银制锁链末端悬一黄金小球，回环灵活，射速如电，用于封脉打穴，无往而不利|
274|龙头铁铡功|7|奇门|4|顶极|4294967295|江湖|28.0|23.0|1-2|奇门潜力+1, 智力潜力+1, 奇门+1, 意志+1|4||重碾+6%, 横练+6%|狂劈|10.0,0.0,0.0,0.0,0.0,10.0|8.0,0.0,0.0,0.0,0.0,9.0|刀|0|意志3,奇门4,内力0.1|以巨型铡刀使出，顺劈竖砍，或格或架，因其形制独特，体积巨大，可以不变应万变|
275|五蟒狂鞭|7|奇门|4|顶极|4294967295|江湖|24.0|20.0|1-4|奇门潜力+1, 意志潜力+1, 奇门+2|4||乱神+6%, 急速+6%|墨乱, 蛇头|0.0,8.0,0.0,17.0,0.0,0.0|0.0,6.0,0.0,6.0,0.0,0.0|鞭|0|奇门5,内力0.4|以内力灌注软鞭，狂舞之时其残影亦化为五条巨蟒，绞杀突进，配合无间，真如活物一般难以防备|0-1
276|阎王帖|8|射术|4|顶极|4294967295|江湖|24.0|21.0|1-6|射术潜力+2, 射术+1, 灵巧+1|4||流血+6%, 脆弱+6%|爆血迹|10.0,0.0,0.0,16.0,0.0,0.0|4.0,0.0,0.0,2.0,0.0,0.0||0|灵巧3,射术3,内力0.2|暗器高手所使铁牌，薄如蝉翼却颇具重量，专攻咽喉小腹等要害部位，见之如见阎王|
277|追魂魔针|8|射术|4|顶极|4294967295|江湖|21.0|16.0|3-6|射术潜力+1, 灵巧潜力+1, 射术+1, 智力+1|4||混乱+8%, 头颈点穴+8%|诅咒, 多重暗影|18.0,8.0,0.0,0.0,0.0,0.0|2.0,4.0,0.0,0.0,0.0,0.0||0|智力3,射术3,内力0.2|此针专攻心脉和头脑，使人心智紊乱，经脉逆行。中此针者，如丧魂失魄一般，百邪癫狂，敌我不分|
278|善恶镖|8|射术|4|顶极|4294967295|江湖|23.0|19.0|2-5|射术潜力+1, 智力潜力+1, 射术+2|4||弱点+6%, 腰腹点穴+6%|风轮, 黑爆|0.0,0.0,13.0,0.0,0.0,13.0|0.0,0.0,3.0,0.0,0.0,3.0||0|射术5,内力0.3|一白一黑两种飞镖，分一善一恶。善镖专打人穴脉，旨在制敌机先，恶镖专攻人要害，旨在取人性命|
